#project_accession: PXD005736
#project_title: Proteomic Analysis of Human Cardiac Organoids
#project_description: The mammalian heart undergoes major transitions during postnatal life to acquire the physiological properties of an adult organ. Postnatal life imposes numerous adaptations including electrophysiological, structural and metabolic maturation of cardiomyocytes1, which occur coincident with loss of proliferative capacity and regenerative potential2,3. The discovery of key upstream drivers of cardiomyocyte maturation and cell cycle arrest remains one of the most important unanswered questions in cardiac biology. Discovery of these drivers would facilitate current attempts to promote cardiomyocyte maturation in vitro for drug discovery and to de-differentiate adult cardiomyocytes in vivo for regenerative medicine.   A recent study has suggested that the shift from a low oxygen environment in utero towards a high oxygen environment after birth acts as a key trigger for cardiomyocyte cell cycle exit4. Moreover, it was recently demonstrated that proliferative adult cardiomyocytes reside in a hypoxic niche5 and that exposure of adult mice to gradual hypoxemia is sufficient to drive cell cycle re-entry and regeneration following infarction6. However, it is currently unclear whether postnatal changes in oxygen tension or the associated shifts in cardiomyocyte metabolism are sufficient to promote maturation and cell cycle arrest as human pluripotent stem cell (hPSC)-derived cardiomyocytes fail to mature when cultured at 21% oxygen7,8.   There are considerable changes in metabolic substrate provision during early postnatal life. The mammalian heart relies on high concentrations of carbohydrates and the presence of insulin in utero but later switches to fatty acid dominated substrates present in milk and low insulin levels post-birth9. In order to adapt to these changes in substrates, cardiomyocytes upregulate the genes required for fatty acid oxidation after birth10. The importance of these metabolic adaptations for cardiomyocyte maturation has been difficult to study because genetic disruption of fatty acid oxidation components in vivo can have a broad range of negative health impacts11. Therefore, there is a need to develop alternative approaches for studying the impact of cardiomyocyte metabolism on the maturation process.   hPSCs are now widely used for the generation of defined human somatic cell types, including cardiomyocytes. These cardiomyocytes have now been used extensively for developmental studies, drug screening, disease modeling, and heart repair. However, lack of maturity and inappropriate responses to pharmacological agents have been identified as limitations in 2D or embryoid body based differentiation strategies12. To improve maturity of hPSC-derived cardiomyocytes, long-term culture can be used13, although long-term cultures may not be amenable to high-throughput screening applications and adult-like maturity is still not achieved14. In an effort to better simulate heart muscle structure and function, cardiac tissue engineering to form 3D engineered heart tissue has been used15-19. However, despite these recent advances in human cardiac tissue engineering, cardiac tissues derived from hPSC still lack many features of fully mature adult heart tissue20. Moreover, engineered heart tissue fabrication, culture, mechanical loading and pacing protocols, and analysis methods using organ baths are costly, labor intensive, and the multiple handling steps induce variability.  In order to facilitate higher-throughput experiments, platforms for engineered heart tissue production have been miniaturized, however, screening experiments using semi-automated force of contraction analyses have only been published in 24-well plate formats21. Therefore, we developed a novel 96-well device, the heart dynamometer (Heart-Dyno), for high-throughput functional screening of human cardiac organoids (hCOs) to facilitate screening on a larger scale. The Heart-Dyno is designed to facilitate automated formation of dense muscle bundles from minimal cells and reagents while also facilitating culture and automated force of contraction analysis without any tissue handling.    Using the Heart-Dyno, we define serum-free 3D culture conditions that promote structural, electrophysiological, metabolic and proliferative maturation of hPSC-derived cardiac organoids. Furthermore, we uncover a metabolic mechanism governing cardiomyocyte cell cycle arrest through repression of a β-catenin and YAP1 dependent signalling.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
P39023	PXD005736-Sample-1	heart	1713305616.15	6.662025486573656
P12882	PXD005736-Sample-1	heart	1710099883.9732673	6.661212125607972
P13693	PXD005736-Sample-1	heart	1695964592.875	6.6576074292147815
P35613	PXD005736-Sample-1	heart	1695784441.9333334	6.657561294575015
Q16795	PXD005736-Sample-1	heart	1693552225.88	6.656989242076513
Q06323	PXD005736-Sample-1	heart	1675784958.7	6.652408936102577
O14818	PXD005736-Sample-1	heart	1670285333.7142856	6.650981315804216
Q99959	PXD005736-Sample-1	heart	1658664241.6020408	6.64794913008576
P26583	PXD005736-Sample-1	heart	1654036942.0555556	6.646735853152673
O75746	PXD005736-Sample-1	heart	1648133971.6571429	6.64518315932272
Q8IWX7	PXD005736-Sample-1	heart	1647524646.891667	6.645022568426041
P11310	PXD005736-Sample-1	heart	1645645611.6925	6.644526964103894
P84103	PXD005736-Sample-1	heart	1633593165.0	6.6413345557325005
P62917	PXD005736-Sample-1	heart	1630493103.5454545	6.640509614307971
Q9UFN0	PXD005736-Sample-1	heart	1625651337.7857144	6.639218053850637
P37837	PXD005736-Sample-1	heart	1621875936.1	6.638208278277128
Q9H0U4	PXD005736-Sample-1	heart	1614811043.3214283	6.636312358874794
O43583	PXD005736-Sample-1	heart	1606330050.0	6.63402543197222
Q9Y2V2	PXD005736-Sample-1	heart	1602143757.142857	6.632892129954827
P31040	PXD005736-Sample-1	heart	1601849569.0370967	6.632812376810345
Q9UIJ7	PXD005736-Sample-1	heart	1600317647.0588236	6.632396842412715
Q15819	PXD005736-Sample-1	heart	1598186177.5	6.631818018277716
P02647	PXD005736-Sample-1	heart	1594784998.9444444	6.630892789983631
P15311	PXD005736-Sample-1	heart	1592099325.1323528	6.630160806344258
Q8NCH0	PXD005736-Sample-1	heart	1575735555.5263157	6.625673982805715
Q00688	PXD005736-Sample-1	heart	1574374468.0	6.625298686175161
P62942	PXD005736-Sample-1	heart	1550794768.8333333	6.618744975454543
Q16891	PXD005736-Sample-1	heart	1543069834.102381	6.616576229288109
P09874	PXD005736-Sample-1	heart	1539960688.665686	6.615700282615268
P12074	PXD005736-Sample-1	heart	1524160715.0	6.611221411649963
Q07666	PXD005736-Sample-1	heart	1520787230.0714283	6.610259105222973
P61088	PXD005736-Sample-1	heart	1517656545.0	6.609364147255739
P43243	PXD005736-Sample-1	heart	1508809331.9078948	6.606825009576788
Q03135	PXD005736-Sample-1	heart	1504589651.1	6.605608718406313
P24752	PXD005736-Sample-1	heart	1502415555.8125	6.604980719659356
O75874	PXD005736-Sample-1	heart	1500885835.96	6.604538307219452
O43707	PXD005736-Sample-1	heart	1498242377.7545457	6.603772725005382
P19404	PXD005736-Sample-1	heart	1492445041.4375	6.6020889954991295
Q9BPW8	PXD005736-Sample-1	heart	1489965490.5333333	6.601366857810943
P08574	PXD005736-Sample-1	heart	1489031191.0	6.601094443177123
P61160	PXD005736-Sample-1	heart	1485235300.7692308	6.59998591098558
P36871	PXD005736-Sample-1	heart	1480652965.2727273	6.598643928803288
P63173	PXD005736-Sample-1	heart	1476165433.3333333	6.597325679528374
P40123	PXD005736-Sample-1	heart	1468786406.81	6.595149292693204
P09110	PXD005736-Sample-1	heart	1459961175.8611112	6.592531955012152
Q5VWP3	PXD005736-Sample-1	heart	1456883491.2173913	6.591615470175697
Q9H987	PXD005736-Sample-1	heart	1456276621.939394	6.591434525790736
O43181	PXD005736-Sample-1	heart	1449427348.3888888	6.589387099591996
P07602	PXD005736-Sample-1	heart	1448384219.0	6.58907443236258
Q12988	PXD005736-Sample-1	heart	1447687265.0	6.588865402106348
P19022	PXD005736-Sample-1	heart	1442548518.2258065	6.587321077084484
O75964	PXD005736-Sample-1	heart	1432098633.3333333	6.584163578374603
P54819	PXD005736-Sample-1	heart	1431692299.5714283	6.584040337177235
P78417	PXD005736-Sample-1	heart	1430812284.6666667	6.583773308344321
Q9NPJ3	PXD005736-Sample-1	heart	1430161972.0	6.583575874056438
Q99729	PXD005736-Sample-1	heart	1426966540.6153846	6.58260443802188
P78371	PXD005736-Sample-1	heart	1419338381.125	6.580276595013874
P42126	PXD005736-Sample-1	heart	1417832219.857143	6.579815489440097
P49368	PXD005736-Sample-1	heart	1417547931.112903	6.579728400565428
P50990	PXD005736-Sample-1	heart	1403481749.4594595	6.575397417632004
P13637	PXD005736-Sample-1	heart	1398657863.8068182	6.5739021395381485
P19429	PXD005736-Sample-1	heart	1393942529.875	6.572435516918073
O75489	PXD005736-Sample-1	heart	1392001124.0	6.5718302340409736
P12814	PXD005736-Sample-1	heart	1390219310.5566037	6.571273964780327
Q15366	PXD005736-Sample-1	heart	1381985352.259375	6.5686940880371445
P98160	PXD005736-Sample-1	heart	1377571535.898555	6.567304808669486
P62847	PXD005736-Sample-1	heart	1372432963.0833333	6.565681788476864
P46976	PXD005736-Sample-1	heart	1364470141.7857144	6.563154684684639
Q14011	PXD005736-Sample-1	heart	1359672405.0	6.561624931575018
P05455	PXD005736-Sample-1	heart	1358549694.9772727	6.561266177376545
Q12906	PXD005736-Sample-1	heart	1353738627.048571	6.559725469165031
Q9NSE4	PXD005736-Sample-1	heart	1347684205.3988638	6.55777878663575
P60900	PXD005736-Sample-1	heart	1344647263.6538465	6.556799020499021
P18077	PXD005736-Sample-1	heart	1342180449.2857144	6.55600155651291
P49207	PXD005736-Sample-1	heart	1337777936.0	6.554574676933798
Q8NBS9	PXD005736-Sample-1	heart	1337340076.6086955	6.554432507565347
P40227	PXD005736-Sample-1	heart	1331886118.0576923	6.552657740477958
Q07065	PXD005736-Sample-1	heart	1329721930.8789475	6.5519514796466165
O75323	PXD005736-Sample-1	heart	1328952782.8666666	6.551700199002849
Q9NZI8	PXD005736-Sample-1	heart	1315644324.483333	6.547329144665083
P12429	PXD005736-Sample-1	heart	1304108602.0227273	6.543504407653366
Q9Y3I0	PXD005736-Sample-1	heart	1302595566.88	6.543000243893591
Q9Y305	PXD005736-Sample-1	heart	1299368295.854	6.541922914006728
Q13185	PXD005736-Sample-1	heart	1293300981.25	6.539890255166728
P55786	PXD005736-Sample-1	heart	1291178684.347826	6.539176995896
Q00610	PXD005736-Sample-1	heart	1291090284.0232954	6.539147260981761
P04843	PXD005736-Sample-1	heart	1290899471.4583333	6.5390830710723975
O43837	PXD005736-Sample-1	heart	1288126785.9309523	6.5381492593401
Q96CN7	PXD005736-Sample-1	heart	1286672228.9615386	6.5376585755011085
Q15121	PXD005736-Sample-1	heart	1283319097.857143	6.536525305402593
Q9Y2Q3	PXD005736-Sample-1	heart	1279402889.607143	6.535197975348699
Q14BN4	PXD005736-Sample-1	heart	1277135480.75	6.534427618506425
P35579	PXD005736-Sample-1	heart	1257966555.737864	6.527859743208568
P47755	PXD005736-Sample-1	heart	1256737413.9230769	6.527435192600155
P17931	PXD005736-Sample-1	heart	1255975363.0555556	6.527171768543196
Q16629	PXD005736-Sample-1	heart	1255726789.090909	6.527085807473767
P21333	PXD005736-Sample-1	heart	1242995790.647287	6.522660306010485
P22061	PXD005736-Sample-1	heart	1239617311.0	6.52147828052869
Q9BWH2	PXD005736-Sample-1	heart	1238546733.8888888	6.52110304648259
P21912	PXD005736-Sample-1	heart	1233105709.7222223	6.519190956783511
Q9BTT0	PXD005736-Sample-1	heart	1223953497.5	6.515955565762797
P09104	PXD005736-Sample-1	heart	1222034435.25	6.515274091986533
P42677	PXD005736-Sample-1	heart	1220473281.05	6.514718924244574
P02794	PXD005736-Sample-1	heart	1218704171.8181818	6.514088945879465
P15531	PXD005736-Sample-1	heart	1218512239.5	6.514020543954654
P61313	PXD005736-Sample-1	heart	1215881400.0	6.513081862959202
P28289	PXD005736-Sample-1	heart	1215176485.8235295	6.512830005241275
P14209	PXD005736-Sample-1	heart	1210450110.0	6.511137542319847
P22087	PXD005736-Sample-1	heart	1207554302.1578948	6.510097317611066
P0DOX5	PXD005736-Sample-1	heart	1205027424.0227273	6.509187578786536
Q96A83	PXD005736-Sample-1	heart	1204737559.4444444	6.50908309840084
P49419	PXD005736-Sample-1	heart	1200084201.25	6.507402366513343
P35222	PXD005736-Sample-1	heart	1199068775.707317	6.50703474198874
Q96K17	PXD005736-Sample-1	heart	1197195536.4	6.506355737042531
Q02218	PXD005736-Sample-1	heart	1196785597.5106382	6.506207002203492
P27816	PXD005736-Sample-1	heart	1194325642.0127118	6.505313404734888
Q13011	PXD005736-Sample-1	heart	1194143449.1111112	6.505247148594288
O75368	PXD005736-Sample-1	heart	1192508059.4285717	6.504651970937637
O14558	PXD005736-Sample-1	heart	1187723292.7142856	6.502905921690473
O43390	PXD005736-Sample-1	heart	1187242060.0285714	6.50272992189954
O15173	PXD005736-Sample-1	heart	1184797529.0	6.501834787840815
P62910	PXD005736-Sample-1	heart	1179276520.0	6.499806299686341
O43169	PXD005736-Sample-1	heart	1175080347.5	6.498258211104977
Q9GZT4	PXD005736-Sample-1	heart	1171265884.46875	6.4968461418351104
P61158	PXD005736-Sample-1	heart	1168921869.0714283	6.495976131904109
P51665	PXD005736-Sample-1	heart	1163359186.733333	6.493904471784971
P20618	PXD005736-Sample-1	heart	1163144875.107143	6.493824459582584
Q99832	PXD005736-Sample-1	heart	1162631388.6290324	6.493632691912515
O75083	PXD005736-Sample-1	heart	1160501613.112903	6.4928363965538045
P14314	PXD005736-Sample-1	heart	1159914585.1764705	6.492616657526692
Q15717	PXD005736-Sample-1	heart	1154377758.9666667	6.490538598837064
Q08431	PXD005736-Sample-1	heart	1138790031.75	6.484634305037716
Q9Y6C9	PXD005736-Sample-1	heart	1135023049.9321427	6.483195329312926
Q9Y265	PXD005736-Sample-1	heart	1133152540.075	6.48247902472254
O43676	PXD005736-Sample-1	heart	1123701506.9166667	6.4788416113521965
P32969	PXD005736-Sample-1	heart	1123053218.3333333	6.478590984829352
Q04837	PXD005736-Sample-1	heart	1122848806.6666667	6.478511929858898
Q13151	PXD005736-Sample-1	heart	1122832274.642857	6.478505535570077
P48681	PXD005736-Sample-1	heart	1120127528.1091957	6.477458118614631
P52209	PXD005736-Sample-1	heart	1119542570.159091	6.477231260189502
Q01130	PXD005736-Sample-1	heart	1118763264.3888888	6.476928845564864
P31949	PXD005736-Sample-1	heart	1112509720.0	6.474494462187698
P42167	PXD005736-Sample-1	heart	1110736858.4272728	6.473801831717571
Q08211	PXD005736-Sample-1	heart	1105391711.6254098	6.471706851946232
Q14697	PXD005736-Sample-1	heart	1101569487.0595238	6.470202545755237
P31942	PXD005736-Sample-1	heart	1100057158.125	6.469605899438454
P09936	PXD005736-Sample-1	heart	1099949188.9	6.469563271889917
P17612	PXD005736-Sample-1	heart	1096989910.4444444	6.468393281259462
P27695	PXD005736-Sample-1	heart	1096010082.4666667	6.468005197434879
P14678	PXD005736-Sample-1	heart	1093625580.7142856	6.467059308235203
P51970	PXD005736-Sample-1	heart	1089192480.0714283	6.46529528233814
P05556	PXD005736-Sample-1	heart	1086859556.6515152	6.4643640765222425
Q9UI09	PXD005736-Sample-1	heart	1078662046.0	6.461076045922713
P30153	PXD005736-Sample-1	heart	1077034783.34375	6.460420377354824
Q9NQC3	PXD005736-Sample-1	heart	1076329586.1976745	6.460135926432838
Q92945	PXD005736-Sample-1	heart	1075266176.6285715	6.459706633018667
O15144	PXD005736-Sample-1	heart	1068777656.5552632	6.457078014123244
O76041	PXD005736-Sample-1	heart	1068616418.8359376	6.457012490734069
P17987	PXD005736-Sample-1	heart	1062376532.0967742	6.454469116648752
P11217	PXD005736-Sample-1	heart	1061617609.29	6.45415876174261
P00492	PXD005736-Sample-1	heart	1055910432.5384616	6.451817728874919
P52179	PXD005736-Sample-1	heart	1053757666.960204	6.450931395582778
P00367	PXD005736-Sample-1	heart	1044764240.548387	6.447208947547228
Q13510	PXD005736-Sample-1	heart	1042965327.595238	6.446460519039774
O14773	PXD005736-Sample-1	heart	1042873403.181818	6.446422239699251
P62834	PXD005736-Sample-1	heart	1037340246.4	6.44411187592914
Q9UQ80	PXD005736-Sample-1	heart	1036514323.8295456	6.443765956172816
P25786	PXD005736-Sample-1	heart	1036116746.9444444	6.443599341427063
P25788	PXD005736-Sample-1	heart	1030952211.75	6.441429182764264
P30040	PXD005736-Sample-1	heart	1029624520.1428572	6.440869524674834
P60981	PXD005736-Sample-1	heart	1025695245.4090908	6.4392089904433245
Q8NC51	PXD005736-Sample-1	heart	1021821223.45	6.437565566917431
Q15907	PXD005736-Sample-1	heart	1018822251.1666666	6.43628906951071
CONTAMINANT_P02787	PXD005736-Sample-1	heart	1013920757.948718	6.434194662521066
Q92743	PXD005736-Sample-1	heart	1013315572.8947368	6.433935365138435
P82909	PXD005736-Sample-1	heart	1012700039.0	6.433671474790735
O60506	PXD005736-Sample-1	heart	1011585624.84375	6.4331932972527
P11940	PXD005736-Sample-1	heart	1005815068.3870968	6.430708785702791
P43487	PXD005736-Sample-1	heart	1003210995.0	6.429582931383168
Q8NB12	PXD005736-Sample-1	heart	1002588986.98125	6.429313577847093
P10915	PXD005736-Sample-1	heart	997377734.5454544	6.427050316889417
P45973	PXD005736-Sample-1	heart	995849157.9545456	6.426384208569049
Q92522	PXD005736-Sample-1	heart	993089446.4615384	6.425179014764123
P25391	PXD005736-Sample-1	heart	991764052.2454226	6.424599010768529
O00299	PXD005736-Sample-1	heart	987670698.4666668	6.422802817696716
P49755	PXD005736-Sample-1	heart	983155897.5	6.420813036778757
P25789	PXD005736-Sample-1	heart	981641647.3076924	6.420143623653032
P42765	PXD005736-Sample-1	heart	979609622.05	6.419243690344056
P83916	PXD005736-Sample-1	heart	978600972.0	6.41879629087542
Q15404	PXD005736-Sample-1	heart	978584258.4615384	6.418788873491093
Q02978	PXD005736-Sample-1	heart	974380295.1111112	6.416919140728258
Q14974	PXD005736-Sample-1	heart	965826348.1285714	6.413089697039137
CONTAMINANT_P08727	PXD005736-Sample-1	heart	959946890.7096776	6.410437854344833
P62140	PXD005736-Sample-1	heart	959851318.0294118	6.41039461366724
Q0ZGT2	PXD005736-Sample-1	heart	959448326.4316669	6.410212237736278
P50995	PXD005736-Sample-1	heart	959328678.2631578	6.410158075591023
Q9H3G5	PXD005736-Sample-1	heart	957128019.7826087	6.409160678409337
Q15369	PXD005736-Sample-1	heart	946514960.7142856	6.404318130944247
Q07960	PXD005736-Sample-1	heart	946325443.9375	6.404231165249242
P38159	PXD005736-Sample-1	heart	944445278.75	6.403367448009138
P38919	PXD005736-Sample-1	heart	942477593.5454544	6.402461682173383
P10768	PXD005736-Sample-1	heart	936154992.5	6.399538405814709
Q9NX40	PXD005736-Sample-1	heart	935271330.181818	6.399128269767649
P15924	PXD005736-Sample-1	heart	930822745.914634	6.397057635404554
Q9NRX4	PXD005736-Sample-1	heart	929876755.625	6.396616039759712
P09661	PXD005736-Sample-1	heart	929706035.5	6.396536298423323
Q92499	PXD005736-Sample-1	heart	925289539.4230767	6.394468300498491
Q9UKM9	PXD005736-Sample-1	heart	921968341.15625	6.392906656453114
P49748	PXD005736-Sample-1	heart	920713072.0121952	6.392314957266268
Q15019	PXD005736-Sample-1	heart	920548733.3	6.392237432825308
Q9P0J0	PXD005736-Sample-1	heart	920404209.3125	6.392169244259538
P61163	PXD005736-Sample-1	heart	920049769.9473684	6.392001969158848
P13611	PXD005736-Sample-1	heart	919979799.4914528	6.391968939490825
P50991	PXD005736-Sample-1	heart	915666171.46875	6.389927817918085
P30405	PXD005736-Sample-1	heart	913290066.4545456	6.388799382086474
P49721	PXD005736-Sample-1	heart	912000225.8	6.388185593940641
Q16762	PXD005736-Sample-1	heart	911723905.9230767	6.388053990485251
P78347	PXD005736-Sample-1	heart	905905932.5612243	6.3852737518441325
Q86V81	PXD005736-Sample-1	heart	903667360.1428572	6.384199244225687
P31939	PXD005736-Sample-1	heart	897340253.2972972	6.38114779805365
P31948	PXD005736-Sample-1	heart	896745239.6944444	6.380859728020354
P61019	PXD005736-Sample-1	heart	890483488.7857143	6.377816519335568
CONTAMINANT_Q58D62	PXD005736-Sample-1	heart	890148547.2857143	6.377653135498841
Q9UKK9	PXD005736-Sample-1	heart	887316959.5	6.37626943045821
O95299	PXD005736-Sample-1	heart	883990982.2777778	6.374638482819947
P25787	PXD005736-Sample-1	heart	883009705.5	6.374156125188096
P52907	PXD005736-Sample-1	heart	879803688.6153846	6.3725764265295
P35659	PXD005736-Sample-1	heart	874529916.45	6.369965318764215
Q96PU8	PXD005736-Sample-1	heart	873207054.4571428	6.36930788371181
Q15370	PXD005736-Sample-1	heart	867499998.3333334	6.36646013071479
Q13148	PXD005736-Sample-1	heart	867429893.2730769	6.3664250327653145
P13591	PXD005736-Sample-1	heart	866902217.2864864	6.366160761839481
P30043	PXD005736-Sample-1	heart	862766975.25	6.364084161033704
O43396	PXD005736-Sample-1	heart	861889848.5	6.363642413626275
P31937	PXD005736-Sample-1	heart	860395031.0	6.362888541647903
Q9H4M9	PXD005736-Sample-1	heart	860150775.9482758	6.362765233542504
Q04446	PXD005736-Sample-1	heart	859690128.546875	6.362532588035827
P63316	PXD005736-Sample-1	heart	858402168.6833334	6.36188145425526
Q13554	PXD005736-Sample-1	heart	852832598.9333333	6.359054440690751
P35555	PXD005736-Sample-1	heart	852263932.6798611	6.3587647578247015
P35221	PXD005736-Sample-1	heart	851770486.6428572	6.358513236030837
P30084	PXD005736-Sample-1	heart	848335675.8421053	6.35675837925811
P51149	PXD005736-Sample-1	heart	846871417.2857143	6.356008123349144
P28070	PXD005736-Sample-1	heart	844325383.5909091	6.354700494078358
Q14847	PXD005736-Sample-1	heart	844099907.3928572	6.354584500709011
Q96AE4	PXD005736-Sample-1	heart	837716184.1666666	6.351287553914693
P04264	PXD005736-Sample-1	heart	832138817.467742	6.348386429462747
Q16555	PXD005736-Sample-1	heart	830971880.1833333	6.347776975735787
Q6PI78	PXD005736-Sample-1	heart	830592345.7272727	6.347578572664445
P47756	PXD005736-Sample-1	heart	828602449.21875	6.346536860756735
Q5SSJ5	PXD005736-Sample-1	heart	828283647.7307693	6.346369735534287
P04844	PXD005736-Sample-1	heart	828087461.5681819	6.346266856936904
P51553	PXD005736-Sample-1	heart	825842377.0	6.345087812438772
P30038	PXD005736-Sample-1	heart	825837689.8965517	6.345085347575019
Q13561	PXD005736-Sample-1	heart	821396386.55	6.342743436079363
O95292	PXD005736-Sample-1	heart	821070813.2692307	6.342571262557529
P51884	PXD005736-Sample-1	heart	819733578.9375	6.341863373643262
P10909	PXD005736-Sample-1	heart	818542666.4736842	6.341231969990776
P28074	PXD005736-Sample-1	heart	818363225.0035714	6.341136753227231
Q9UNK0	PXD005736-Sample-1	heart	817678856.5416666	6.340773416040148
P52597	PXD005736-Sample-1	heart	814551863.3333334	6.339109389575971
P20339	PXD005736-Sample-1	heart	812935559.0909091	6.338246768784352
P32418	PXD005736-Sample-1	heart	811102596.3088236	6.337266439649646
Q02252	PXD005736-Sample-1	heart	808824740.8888888	6.336045075371459
P49821	PXD005736-Sample-1	heart	808295501.6041666	6.33576080991843
P14927	PXD005736-Sample-1	heart	807805138.6666666	6.335497259593512
Q09028	PXD005736-Sample-1	heart	806073923.9615384	6.33456552028389
O00303	PXD005736-Sample-1	heart	806046179.2	6.33455057177377
O43809	PXD005736-Sample-1	heart	803631052.3076923	6.33324735762754
O00425	PXD005736-Sample-1	heart	800205099.862069	6.331391962980895
Q9NX63	PXD005736-Sample-1	heart	799372136.5	6.3309396541879845
P13807	PXD005736-Sample-1	heart	797485011.46875	6.32991317743606
P29401	PXD005736-Sample-1	heart	796950280.3214285	6.329621875811609
Q9H0P0	PXD005736-Sample-1	heart	796488734.1904762	6.329370285456915
P49189	PXD005736-Sample-1	heart	795823811.1666666	6.329007577246447
Q8NBN7	PXD005736-Sample-1	heart	794295309.1111112	6.328172645819867
P35998	PXD005736-Sample-1	heart	792051875.5384616	6.326944274779672
P43686	PXD005736-Sample-1	heart	789617526.4261905	6.325607427496708
P04899	PXD005736-Sample-1	heart	789522090.0882353	6.325554933753198
P62995	PXD005736-Sample-1	heart	788270888.2272727	6.324866135938356
P09012	PXD005736-Sample-1	heart	786001465.0	6.323614003592362
P61970	PXD005736-Sample-1	heart	785405387.8571428	6.323284524277852
P18859	PXD005736-Sample-1	heart	784502633.25	6.32278505375813
P22234	PXD005736-Sample-1	heart	783033859.2631578	6.321971189931197
Q9BYC9	PXD005736-Sample-1	heart	782622271.25	6.321742850638085
Q96AY3	PXD005736-Sample-1	heart	779217172.7058823	6.319849163221219
P62873	PXD005736-Sample-1	heart	778668621.2307693	6.31954332194652
Q9HB71	PXD005736-Sample-1	heart	778019664.0909091	6.3191812218089165
Q16181	PXD005736-Sample-1	heart	777372442.8090909	6.318819789284937
P23327	PXD005736-Sample-1	heart	772645906.137931	6.316171155920575
Q6P587	PXD005736-Sample-1	heart	771433009.4545455	6.315488866382475
P51911	PXD005736-Sample-1	heart	770930800.8214285	6.315206045371788
P00395	PXD005736-Sample-1	heart	770330534.0	6.314867760649389
P24844	PXD005736-Sample-1	heart	768458599.4444444	6.31381112302267
P07951	PXD005736-Sample-1	heart	767777312.875	6.313425923048201
Q15691	PXD005736-Sample-1	heart	766643549.8333334	6.312784134169602
P00390	PXD005736-Sample-1	heart	766591081.7886363	6.312754410627194
Q15293	PXD005736-Sample-1	heart	763901641.1428572	6.311228091139885
Q15118	PXD005736-Sample-1	heart	763324669.28	6.310899946310971
Q9NTK5	PXD005736-Sample-1	heart	761803355.36	6.310033529263802
P50895	PXD005736-Sample-1	heart	758575752.1733334	6.308189604478836
O75251	PXD005736-Sample-1	heart	758541339.0909091	6.308169902094766
Q9BX68	PXD005736-Sample-1	heart	755825090.9090909	6.306611953056104
P36776	PXD005736-Sample-1	heart	752811763.7051282	6.304877044998959
P48643	PXD005736-Sample-1	heart	750632649.3075758	6.303618098525354
Q9Y241	PXD005736-Sample-1	heart	750196113.2	6.303365457807434
P27144	PXD005736-Sample-1	heart	749537453.0384616	6.30298398672692
O14639	PXD005736-Sample-1	heart	747593764.2340425	6.3018563183077125
Q9NP97	PXD005736-Sample-1	heart	747240582.3333334	6.301651098306189
Q05682	PXD005736-Sample-1	heart	741547176.5714285	6.298329433758012
Q16576	PXD005736-Sample-1	heart	737419592.8	6.295905320455738
O14949	PXD005736-Sample-1	heart	731312410.3083334	6.292293591512825
O14548	PXD005736-Sample-1	heart	730905435.3	6.292051839566647
P62191	PXD005736-Sample-1	heart	729235150.5	6.291058242381132
O43776	PXD005736-Sample-1	heart	728324845.6818181	6.290515773581463
Q6YN16	PXD005736-Sample-1	heart	726588790.2685186	6.2894793414174135
P59998	PXD005736-Sample-1	heart	722337639.3	6.286930893590874
P08572	PXD005736-Sample-1	heart	722078462.5189873	6.286775039544526
Q9H9B4	PXD005736-Sample-1	heart	719009897.8125	6.284925516961164
P16278	PXD005736-Sample-1	heart	717687787.3333334	6.284126204129262
O95182	PXD005736-Sample-1	heart	717653492.7142857	6.284105450927188
Q15102	PXD005736-Sample-1	heart	717233954.5333333	6.283851489374348
O00330	PXD005736-Sample-1	heart	716983413.3181819	6.283699756909275
P62333	PXD005736-Sample-1	heart	715151935.35	6.282588966354934
O95139	PXD005736-Sample-1	heart	714404635.25	6.282134911795648
Q15149	PXD005736-Sample-1	heart	702531661.2111684	6.274856549587862
Q93052	PXD005736-Sample-1	heart	700196075.9	6.273410320611028
P43307	PXD005736-Sample-1	heart	698581938.8888888	6.272408001299869
